SubID,Timepoint,ID,ProlificID,Age,Gender,SEL,Country,State,Emp,Edu,SRA1,SRA2,SRA3,SRA4,SRA5,SRA6,SRA7,SRA8,SRA9,SRA10,SRA11,SRA12,SRA13,SRA14,SRA15,SRA16,SRA17,SRA18,SRA19,SRA20,VAR029,PSI1,PSI2,PSI3,PSI4,relative,friend,acquaint,stranger,ingroup,outgroup,VAR033,ownn,othern,political,identify,help,VAR039,PS1,PS2,PS3,PS4,PS5,PS6,PS7,PS8,PS9,PS10,VAR050,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20,D21,VAR072,RP1,RP2,RP3,RP4,RP5,RP6,RP7,RP8,RP9,RP10,VAR083,socialm,personalcom,mainnews,indnews,personalexp,VAR089,alc1,alc2,alc3,control,VAR094
105,1,216,5e24251b3e33586a5802206f,41,1,2,2,MO,2,1,2,3,3,3,3,4,4,2,3,3,3,3,4,1,1,3,3,2,3,3,,6,6,7,5,NA,NA,NA,NA,NA,NA,,4,4,2,2,3,,2,2,1,3,2,1,3,3,1,1,,0,0,0,0,1,1,0,1,1,0,1,1,1,2,0,1,1,1,0,1,1,,5,6,6,6,7,7,7,7,4,6,,2,4,4,2,1,,4,3,2,4,
175,2,25,5d2df9a7276bbc00190ffd56,22,2,3,2,MO,3,2,1,3,3,3,3,3,3,1,1,4,2,1,2,1,1,3,1,1,3,2,,7,4,5,5,NA,NA,NA,NA,NA,NA,,3,3,2,1,1,,2,2,2,3,2,1,2,3,2,1,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,3,4,3,5,3,4,4,4,5,5,,3,3,5,1,1,,4,3,2,4,
270,2,121,5cfafb7a2aab1f001c01148a,23,3,2,2,MO,2,1,2,3,3,1,4,3,3,1,1,3,3,3,1,2,1,3,3,1,3,4,,7,7,7,7,NA,NA,NA,NA,NA,NA,,1,5,1,3,1,,2,2,3,3,2,1,3,3,2,2,,1,0,0,0,1,0,0,2,1,2,1,2,2,1,1,1,1,0,0,1,1,,5,6,7,6,5,5,6,6,7,6,,4,4,4,3,1,,2,2,2,4,
338,3,39,5be1c400ad39f60001d74a49,33,1,2,2,MO,1,2,3,3,4,4,3,5,3,1,3,3,3,1,1,3,1,3,1,1,3,5,,7,5,7,6,4,1,1,1,1,1,I've been under a shelter in place order for the last several weeks.,5,4,5,2,1,,2,4,4,2,0,2,1,0,3,3,,1,0,1,0,1,1,0,1,1,2,3,2,1,1,1,2,1,1,0,0,1,,1,2,1,6,2,2,2,3,6,2,,5,4,4,5,1,,1,1,1,4,
430,3,131,57a08ec3dcff7d0001c7ce99,38,2,4,2,MO,1,3,1,3,1,3,3,3,3,2,1,4,3,1,1,1,1,3,1,1,3,3,,7,5,7,4,1,1,1,1,1,1,,2,3,1,1,3,,2,3,3,2,2,2,1,1,3,1,,1,0,1,0,2,1,0,1,0,0,2,1,1,1,0,1,0,0,0,0,1,,4,4,1,4,5,4,4,5,3,4,,2,4,5,1,3,,4,2,1,4,
441,3,142,583db8742b21bf0001016d1b,25,2,4,2,MO,2,2,1,3,3,3,3,5,4,1,2,3,3,1,1,1,1,3,1,1,1,3,,5,5,2,6,2,2,1,1,3,1,,3,4,3,3,1,,3,4,3,1,2,2,3,2,1,2,,0,0,1,1,2,1,0,1,2,2,1,0,2,1,0,2,3,1,2,1,3,,5,5,2,6,6,5,5,5,7,6,"Re question 69: I live with my partner, so even though we're both social distancing and staying in as much as possible, I'm sure if one of us gets ill with the virus we'll pass it to the other",3,2,5,1,1,,4,3,2,4,
443,3,144,5e4c8519a833d70eab64b3e7,33,2,2,2,MO,1,1,3,3,4,1,2,5,3,1,3,4,4,1,3,5,1,4,3,1,1,4,,7,7,7,7,3,2,2,1,1,1,,3,4,2,3,3,,1,1,3,3,2,2,3,2,2,1,,2,0,0,1,2,1,0,1,0,0,1,2,1,1,0,0,0,1,1,1,0,,6,5,5,5,7,5,6,6,6,6,,1,3,5,3,1,,3,3,3,4,
457,4,7,5dd7b300a71de875640dc574,46,1,3,2,MO,1,2,3,3,1,4,3,1,2,1,1,5,3,1,1,1,1,1,1,1,1,3,,4,5,6,4,2,1,1,2,1,2,,4,3,2,2,2,,1,1,1,3,3,0,3,2,1,1,,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,1,2,0,0,0,,3,6,7,3,3,3,2,4,5,6,,1,3,2,4,1,,4,5,4,4,
510,4,61,5a6ff03b9cdd18000177543a,33,2,2,2,MO,1,1,2,3,3,3,5,3,1,1,3,3,5,1,3,5,2,4,4,2,2,5,,4,5,4,5,3,2,2,2,2,2,,4,2,4,1,3,,3,3,4,1,2,2,3,3,2,3,,3,3,1,2,2,3,0,3,3,1,3,3,3,3,3,2,1,3,2,2,0,,5,5,6,6,5,6,6,5,4,5,,5,4,4,4,2,,1,1,1,4,
558,4,110,581b738a930a280001062c6a,33,2,4,2,MO,2,2,1,3,2,3,1,4,3,3,1,3,3,1,1,1,1,1,1,1,3,3,,7,7,7,7,3,1,1,1,2,1,,4,4,3,1,3,,0,0,2,4,3,0,3,3,2,0,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,3,2,1,1,2,2,3,3,1,4,,3,3,4,1,1,,1,1,1,4,
585,4,137,5b94d8fe754b700001f05b72,50,2,2,2,MO,1,1,3,3,2,3,3,3,1,3,3,3,1,3,3,2,1,1,2,2,1,3,,7,4,5,5,1,2,3,4,2,2,,4,3,4,1,2,,3,3,4,1,2,3,1,1,2,2,,2,3,1,1,3,1,2,1,1,1,1,1,1,2,2,1,3,2,1,2,2,,2,7,7,6,3,4,7,7,7,5,,2,4,4,1,2,,2,2,1,4,
595,4,147,5dcf55f1cc192008cf8404b8,49,2,2,2,MO,1,2,2,3,3,1,2,4,1,1,3,5,5,1,1,3,1,3,2,1,2,3,,5,5,7,5,2,1,1,1,1,1,,2,4,1,3,1,,2,3,2,3,2,3,3,3,2,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,5,5,5,5,6,6,6,5,5,,1,2,1,1,1,,1,1,1,1,
57,1,164,Minecraft Store Item 10 ,31,2,3,2,MS,2,1,1,3,1,5,3,4,5,1,1,4,3,2,3,1,1,3,3,1,1,1,,4,6,4,6,NA,NA,NA,NA,NA,NA,,4,3,4,3,1,,2,1,2,3,2,1,3,2,1,1,,0,3,0,0,2,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,,4,4,2,4,4,4,4,4,7,4,,5,5,5,2,1,,2,2,1,4,
137,1,248,5de653ee9a9da55cd975664a,29,2,3,2,MS,1,2,1,3,1,4,3,4,4,1,2,3,3,1,1,2,1,3,1,1,3,1,,5,3,7,4,NA,NA,NA,NA,NA,NA,,3,3,4,1,1,,2,2,2,2,2,2,2,1,2,1,,2,0,0,0,2,1,0,0,0,2,1,1,2,1,0,2,1,1,0,0,1,,5,4,5,6,5,5,7,7,6,5,,3,3,4,4,2,,2,2,1,4,
474,4,25,59a4b7e0c9281e0001c1bc8f,26,1,2,2,MS,2,1,1,3,1,3,1,4,1,1,1,1,4,1,2,3,1,3,1,1,1,1,,7,7,7,7,2,2,1,1,1,1,,5,3,5,2,2,,4,4,4,1,1,2,1,1,4,4,,1,1,2,1,3,3,0,1,0,2,1,1,3,3,1,3,3,2,1,0,1,,1,5,7,2,1,2,2,2,7,7,,4,5,1,4,1,,1,1,1,4,
512,4,63,5cfc3ebe4137a000198edf1d,47,2,2,2,MS,1,2,1,4,3,5,4,4,3,3,3,4,4,1,3,3,3,3,5,3,3,3,,7,7,7,7,2,3,1,1,1,2,,5,4,4,1,1,,1,2,2,3,2,0,4,3,2,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,6,7,6,4,4,2,3,6,7,,1,3,5,1,1,,1,1,1,4,
60,1,168,5a64417931b87a0001c6f48b,56,2,3,2,MS,2,1,1,3,3,5,3,4,3,3,3,3,3,1,3,3,1,3,3,1,1,3,,7,7,7,7,NA,NA,NA,NA,NA,NA,,4,3,5,2,1,,3,2,3,2,2,2,3,2,2,2,,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,0,1,1,1,0,,3,6,4,6,4,4,6,5,4,5,,5,4,4,3,1,,2,2,1,4,
4,1,2,5c60cec49cf8fb000199e6fa,32,2,1,2,NC,1,1,1,3,3,3,3,3,1,1,3,3,5,1,4,3,3,3,1,3,4,1,,4,6,7,7,NA,NA,NA,NA,NA,NA,,3,3,1,3,3,,4,4,4,4,1,4,1,1,4,4,,0,2,3,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,,3,7,5,7,1,2,4,5,7,7,,5,5,5,5,5,,3,3,1,4,
35,1,120,5e6fd23a0eef2259a8406393,18,1,4,2,NC,3,1,1,1,1,3,3,3,4,3,4,4,1,2,1,1,1,4,1,1,1,1,,7,3,6,5,NA,NA,NA,NA,NA,NA,,3,2,2,1,3,,1,2,3,3,1,1,2,1,1,1,,1,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,3,2,1,2,6,3,5,5,6,4,,1,5,4,1,3,,1,1,1,4,
41,1,134,5c6a5469a3b8830001beec7f,45,2,2,2,NC,2,2,1,4,2,5,3,5,5,5,3,5,4,3,2,3,3,3,3,4,3,3,,7,7,7,7,NA,NA,NA,NA,NA,NA,,4,4,3,3,3,,3,3,4,2,0,1,2,1,2,2,,1,0,0,0,0,1,0,2,1,0,1,1,1,0,2,0,1,1,1,0,0,,4,5,6,7,5,5,6,7,2,6,,2,2,5,3,1,,1,1,1,4,
73,1,181,5cd5f2c2dcabe8001d040bd1,27,2,2,2,NC,2,2,1,3,3,3,3,3,2,1,3,4,3,1,3,2,1,3,4,3,1,4,,7,7,6,6,NA,NA,NA,NA,NA,NA,,3,3,4,1,2,,3,3,3,3,2,1,3,3,2,1,,2,1,0,0,0,1,0,1,1,2,2,2,1,0,0,0,0,1,0,0,0,,5,1,7,6,5,4,4,5,4,2,,4,4,4,2,2,,2,2,1,4,
145,1,257,5c3d07a85a994b0001c10bb2,25,1,3,2,NC,2,1,1,3,1,3,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,6,5,5,6,NA,NA,NA,NA,NA,NA,,4,4,2,2,3,,3,3,4,1,2,2,2,2,3,2,,2,0,1,0,2,1,0,1,1,2,2,2,1,3,1,1,1,2,0,0,1,,3,5,6,5,3,4,4,4,7,7,,2,3,3,4,1,,1,1,1,4,
161,2,11,5d607e85803685001703e06c,21,2,2,2,NC,1,2,5,3,4,3,3,3,4,3,3,4,5,3,4,3,3,3,4,4,3,3,,5,5,3,5,NA,NA,NA,NA,NA,NA,,2,5,5,2,2,,2,3,2,4,2,2,2,1,1,1,,3,2,2,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,2,2,1,,7,6,5,4,5,6,6,4,6,5,,3,3,3,4,3,,4,3,3,4,
179,2,29,5e2a63c2d441690c6b67e331,34,2,2,2,NC,1,3,1,3,3,3,3,3,2,3,2,3,3,1,3,2,1,2,1,2,3,1,,6,4,6,5,NA,NA,NA,NA,NA,NA,,3,3,1,1,3,,2,2,3,3,2,1,2,3,2,1,,2,0,0,1,1,0,0,2,0,0,1,2,1,1,2,0,0,1,2,2,0,,2,4,3,6,4,4,4,4,4,4,,2,3,3,3,1,,4,2,1,4,
223,2,73,56f2a49ced0cf600069131cd,30,2,2,2,NC,1,1,1,3,1,1,2,3,2,1,2,4,4,1,4,2,1,4,2,2,3,2,,6,5,5,4,NA,NA,NA,NA,NA,NA,,2,4,4,3,3,,2,3,3,2,1,2,2,1,3,3,,2,1,1,0,2,3,0,1,1,0,2,3,1,1,1,1,0,2,1,0,0,,6,7,5,7,7,5,6,6,6,7,,4,4,5,4,1,,2,4,3,4,
265,2,116,5ca272f5caf59c0001a942cb,30,2,3,2,NC,1,1,1,2,3,3,3,3,3,1,3,3,2,1,1,1,3,1,3,1,1,2,,7,7,7,7,NA,NA,NA,NA,NA,NA,,4,4,2,3,3,,2,4,3,3,2,2,2,2,3,2,,1,2,1,0,1,1,0,2,1,1,2,2,2,1,2,1,1,1,0,2,1,,2,3,5,5,2,2,4,4,2,3,,3,2,3,2,1,,2,2,1,4,
272,2,123,5a0a03fa074b190001251b3c,30,1,3,2,NC,2,1,3,1,2,2,3,2,2,4,3,3,3,3,3,2,1,2,2,1,1,1,,7,5,3,3,NA,NA,NA,NA,NA,NA,,4,4,3,2,3,,2,1,2,1,2,2,1,1,1,1,,1,1,0,2,1,1,2,1,2,1,2,0,2,1,2,2,2,2,2,0,2,,2,4,2,5,3,5,2,4,6,5,,3,4,1,3,1,,5,5,4,4,
289,2,142,558acd52fdf99b65685f03d9,28,2,2,2,NC,1,1,1,3,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,7,7,3,6,NA,NA,NA,NA,NA,NA,,3,1,5,3,3,,0,0,0,2,3,0,1,2,1,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,3,5,4,1,3,2,3,4,5,4,,2,3,1,1,1,,2,2,1,4,
296,2,150,5e82b9e7f772be9dfac48a00,22,2,3,2,NC,1,1,2,5,3,4,3,3,2,1,5,3,4,2,4,1,2,5,1,3,2,2,,6,5,5,7,NA,NA,NA,NA,NA,NA,,4,4,2,3,3,,3,3,4,2,3,4,2,2,3,3,,2,1,1,1,3,2,1,2,1,1,2,2,1,0,2,1,1,3,1,2,1,,5,3,3,4,7,5,5,6,6,6,,4,5,4,3,2,,2,2,1,4,
301,3,1,5e5e9f774ca0a71bfc4edf07,42,2,2,2,NC,1,2,1,5,3,5,5,4,3,3,3,5,4,1,4,2,3,4,3,5,4,1,,7,7,6,7,4,1,1,2,1,1,,3,5,1,3,3,,3,2,4,2,2,2,2,2,3,2,,2,1,0,0,1,1,0,1,0,1,1,1,1,0,2,1,2,2,2,2,1,,5,6,7,6,7,5,5,5,7,6,I live with a health care worker so my odds of catching the virus are a bit higher than most.,3,3,5,2,2,,3,2,2,4,
306,3,6,5dd3fc4edcec873e7979bbc5,28,2,3,2,NC,1,2,1,4,4,5,4,4,3,4,3,3,3,1,2,1,1,3,1,1,1,3,,7,4,7,6,1,2,1,3,2,2,,4,3,3,1,1,,2,4,4,0,1,3,1,2,3,2,,2,0,1,0,2,1,2,1,0,0,2,2,2,1,1,1,1,2,2,0,1,,7,6,1,5,7,7,7,7,7,5,,4,3,1,1,1,,4,2,2,4,
351,3,52,5cfade55cb76df0019f58d1f,19,2,2,2,NC,3,1,1,3,3,3,3,3,3,2,2,3,3,1,2,3,2,3,1,1,2,3,,7,7,7,7,3,3,2,2,2,2,,2,3,1,1,3,,2,2,4,3,2,2,3,2,2,2,,1,0,1,0,2,1,0,3,2,1,1,2,1,1,2,1,1,0,0,1,1,,3,4,4,5,3,3,3,4,3,4,,5,4,4,3,1,,3,2,1,4,
354,3,55,5d3d871e98775f001569addd,60,2,4,2,NC,2,2,3,3,3,4,4,4,4,4,4,5,4,3,3,3,3,3,3,3,4,3,,5,4,4,5,3,3,3,2,2,2,,4,3,4,2,1,,2,2,2,2,3,1,2,2,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,,4,4,3,4,4,4,4,4,3,3,,3,3,4,2,1,,5,2,1,4,
379,3,80,5d18ca519bd071001aaaa932,40,1,3,2,NC,1,1,2,3,3,2,2,3,1,1,1,4,3,2,3,3,1,2,1,1,1,3,,6,4,3,5,3,2,1,1,1,1,,5,4,4,2,1,,1,1,1,4,4,1,3,4,1,0,,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,2,2,5,3,2,2,2,2,3,4,,1,4,2,1,1,,5,2,4,4,
387,3,88,5b04e335331e8100018f7b76,39,2,2,2,NC,2,2,1,3,3,3,3,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,,5,4,4,5,1,1,1,1,1,1,,5,3,5,1,1,,1,2,2,3,2,0,4,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3,4,3,4,4,5,6,7,3,,2,3,3,3,2,,1,1,1,4,
447,3,148,5dc5bafe76244042b6b3b83f,26,2,3,2,NC,1,3,1,3,3,4,3,4,4,4,1,3,3,1,1,1,1,3,1,1,3,2,"They weren't difficult, I just feel like multiple situations did not apply to me",7,6,6,6,3,1,1,1,1,1,,3,3,2,3,1,,1,1,2,3,3,0,2,3,1,0,,1,0,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,2,4,3,3,3,3,3,4,5,4,,4,4,3,1,2,,3,2,1,4,
524,4,75,5d346b4987386c00153de00c,35,1,3,2,NC,1,3,3,3,3,3,3,4,4,1,3,4,4,1,3,3,2,3,3,3,3,3,,7,5,7,5,2,2,2,2,2,2,,4,3,5,1,1,,2,2,3,2,2,1,3,3,2,1,,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,,5,4,3,6,5,5,5,5,2,5,,4,3,4,1,2,,4,2,1,4,
483,4,34,5e3f66a2c43ed81cc6430f9e,18,2,3,2,NC,2,1,4,3,2,2,2,4,3,3,3,2,2,3,4,3,3,4,3,4,3,3,This was a good survey,5,4,6,4,2,4,2,1,1,2,,3,3,3,2,2,,4,2,1,1,2,2,1,2,0,2,,2,1,2,1,0,2,1,2,1,2,2,2,1,3,2,1,3,2,3,2,2,,4,4,4,4,4,3,4,4,5,5,,3,3,3,3,3,,3,4,4,2,
579,4,131,5bd7cfec0aac450001f95edd,34,2,2,2,NC,1,1,3,5,3,3,3,5,3,2,3,4,4,1,5,4,3,4,2,4,3,2,,7,5,7,7,3,2,2,2,2,1,,4,3,2,2,1,,2,2,4,2,1,2,2,2,4,3,,2,1,0,0,1,2,0,1,2,2,3,1,3,0,1,1,2,1,0,0,1,,2,6,7,5,2,3,6,7,6,6,,3,4,4,1,1,,5,3,3,4,
10,1,23,5a66283813898300014b5e29,28,1,2,2,NH,3,1,1,4,5,3,4,3,2,1,4,4,3,1,2,2,1,3,1,2,2,2,,7,7,7,7,NA,NA,NA,NA,NA,NA,,2,3,1,3,3,,3,3,4,3,2,3,2,2,3,3,,3,0,1,0,1,1,0,1,1,1,2,2,2,3,1,2,2,1,0,1,2,,4,3,5,6,5,4,5,7,3,4,,2,3,5,3,2,,1,1,1,4,
44,1,141,5c03fc30c776820001bdadb3,34,2,3,2,NH,1,2,1,4,3,4,4,4,3,1,2,4,3,1,3,3,3,4,2,1,4,3,,6,6,5,6,NA,NA,NA,NA,NA,NA,,4,4,1,3,1,,2,2,2,3,1,0,4,2,2,2,,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,,5,6,5,6,6,5,6,6,6,6,,4,3,5,4,1,,4,2,1,4,
159,2,9,5c02fa392aa7cf000122cf28,29,2,1,2,NH,3,1,1,3,5,5,5,5,3,1,4,5,5,1,3,3,3,5,4,3,4,3,,7,7,7,7,NA,NA,NA,NA,NA,NA,,2,4,2,3,3,,1,3,4,2,1,3,1,1,2,4,,3,1,3,3,3,1,3,3,3,3,2,3,3,1,3,2,3,2,3,3,3,,4,7,7,6,5,6,5,6,5,7,,5,3,5,2,1,,3,3,2,4,
433,3,134,5ad3433f4d061300011b1c96,28,2,3,2,NH,1,3,1,3,1,3,3,4,4,1,1,4,3,1,1,1,1,3,1,1,1,1,"Some of these things have simply not happened, like noticing a clerk's error, or offering my seat to a stranger - I don't use public transportation. No opportunities to help elderly cross the street or help someone move. ",7,6,6,7,2,3,2,1,2,1,"I mean.. with the pandemic, I certainly have less contact with people over the past few weeks.",3,3,1,1,1,,2,2,3,4,2,2,2,1,2,3,,2,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,3,0,0,,2,5,1,5,2,1,2,4,6,6,,2,3,5,3,3,,4,2,1,4,
37,1,123,5e0aa9378f1faf32c47f560c,30,1,3,2,NJ,1,3,1,3,1,3,2,3,3,4,3,5,3,1,4,3,2,5,1,3,3,3,,7,4,7,4,NA,NA,NA,NA,NA,NA,,5,5,3,3,1,,1,1,2,4,1,1,3,3,1,1,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,1,1,1,2,2,1,3,4,2,2,,5,5,2,2,1,,4,2,2,4,
52,1,159,5d3cb54e2f407f0001866e54,18,1,4,2,NJ,3,1,1,3,3,3,2,3,3,1,2,3,3,1,1,1,1,3,1,2,2,1,,5,5,7,6,NA,NA,NA,NA,NA,NA,,5,3,3,2,1,,2,3,3,2,1,3,3,2,3,3,,1,0,0,0,2,2,1,1,1,1,2,1,1,1,1,1,0,0,0,1,0,,3,4,1,3,6,7,7,7,6,6,,4,4,5,3,2,,1,1,1,4,
69,1,177,5e2732d4bdc76695ac4c785d,19,2,4,2,NJ,3,1,2,5,1,3,4,5,4,1,3,4,3,1,4,2,4,4,3,2,5,4,,7,5,6,7,NA,NA,NA,NA,NA,NA,,3,4,1,3,3,,4,3,4,3,2,3,2,4,3,1,,1,1,1,0,1,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,"keep in mind, the COVID-19 pandemic probably makes everyone's anxiety ratings go up, as many college students like myself had to move home, got kicked out of their dorms, etc.",5,3,4,5,6,5,6,6,6,6,,5,5,5,1,3,,3,3,2,4,
85,1,194,5e15e4157adf4bbc81895f03,31,2,4,2,NJ,1,2,2,3,3,3,3,3,3,5,3,3,3,3,1,3,1,3,1,3,3,3,,7,7,6,7,NA,NA,NA,NA,NA,NA,,4,4,3,3,3,,2,1,1,4,3,1,4,3,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,3,4,5,5,7,7,2,4,,3,3,5,1,1,,3,6,1,4,
113,1,224,5c7078b6ac711b00010846a9,20,2,4,2,NJ,3,1,1,3,1,2,2,2,3,1,1,5,1,1,1,1,1,4,2,1,2,1,,4,5,5,7,NA,NA,NA,NA,NA,NA,,3,3,1,2,1,,3,3,3,2,2,2,2,2,2,3,,1,0,1,0,3,1,0,1,2,1,2,1,1,0,0,0,1,0,0,0,1,,4,5,2,4,5,3,3,3,6,5,,5,3,3,3,1,,1,1,1,4,
130,1,241,5de7f88b762dc2775b2265b8,65,1,3,2,NJ,1,2,4,4,3,5,3,4,3,1,4,5,4,2,4,2,4,4,5,4,4,5,,7,7,7,7,NA,NA,NA,NA,NA,NA,,4,4,2,3,3,,1,1,0,4,4,0,4,4,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,2,3,3,3,7,7,3,3,,3,3,3,3,1,,3,2,1,4,
201,2,51,5e6f15445341cb4d8af4234b,19,2,2,2,NJ,3,1,1,3,1,4,3,3,4,1,4,4,3,1,2,3,1,4,1,1,4,1,,7,7,7,7,NA,NA,NA,NA,NA,NA,,3,4,2,3,3,,3,3,4,1,1,3,2,1,3,3,,2,1,1,1,3,2,0,2,2,2,3,3,2,2,2,2,2,3,1,2,3,,3,4,5,6,4,4,5,6,5,5,,4,4,4,2,3,,1,1,1,4,
214,2,64,5dec1b31be656d3101bb6169,21,1,3,2,NJ,3,1,2,3,3,3,1,3,3,2,3,4,3,1,1,1,1,4,1,3,3,3,,5,3,4,6,NA,NA,NA,NA,NA,NA,,3,3,2,1,1,,3,3,3,1,1,3,2,1,2,2,,2,1,1,0,2,1,0,0,1,2,1,2,2,0,0,2,2,0,0,1,2,,3,4,3,6,5,4,6,6,6,5,,5,5,5,3,2,,4,2,1,4,
281,2,133,5e4ca28325e6180f8b9c5fc2,21,1,3,2,NJ,2,1,1,3,3,2,3,3,2,1,4,1,3,1,1,1,1,4,1,1,1,1,,6,5,4,5,NA,NA,NA,NA,NA,NA,,3,3,4,1,3,,2,2,3,3,3,3,2,2,2,1,,1,0,1,0,2,1,0,0,0,1,1,1,2,0,0,1,1,2,0,0,1,,2,4,3,4,2,3,4,4,6,5,,4,2,4,4,1,,1,1,1,4,
316,3,17,5c1ad24cfcd4490001d3f2c1,29,2,2,2,NJ,2,2,3,4,5,3,3,4,3,3,4,4,3,1,2,2,3,5,3,1,3,3,,7,4,7,5,3,1,1,3,1,1,,4,2,4,1,2,,3,3,4,3,2,0,2,2,4,2,Number 33,1,0,0,0,1,1,0,2,1,1,1,1,0,0,3,0,1,1,0,0,0,,3,4,1,7,3,5,7,3,6,3,,4,5,4,2,1,,5,3,3,4,
323,3,24,5be930405b7ff700013c5ecd,21,2,4,2,NJ,3,1,1,2,1,1,1,3,1,1,1,2,2,1,1,1,1,4,1,1,2,1,,3,3,5,6,2,2,2,1,4,1,,1,2,1,1,1,,3,2,3,2,4,1,3,2,1,2,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,2,6,1,4,4,3,3,4,7,6,,5,4,2,3,1,,1,1,1,4,
360,3,61,5c3d52476d874c0001bd8f81,27,1,4,2,NJ,1,3,2,3,1,3,1,3,3,3,1,4,3,1,1,1,1,2,1,1,3,1,,6,6,4,4,4,1,1,1,1,1,,4,3,3,1,1,,3,3,3,2,1,3,2,2,2,1,,2,2,0,1,2,2,2,2,3,2,1,1,1,0,0,2,2,2,1,0,1,,6,6,7,6,6,6,5,6,6,5,,4,3,5,3,4,,3,2,2,4,
363,3,64,5e3cba059e9d0b0b3663c90c,18,1,3,2,NJ,3,1,1,3,4,2,3,3,3,1,3,4,4,1,2,1,4,5,2,4,4,4,,6,4,6,7,2,2,1,2,2,2,,5,5,3,3,3,,3,2,4,3,2,4,2,1,1,4,,1,0,1,0,3,2,0,2,1,2,1,3,3,2,2,2,3,1,0,0,2,,1,4,2,5,3,1,4,5,2,5,,5,3,3,3,1,,1,1,1,4,
369,3,70,5e559fcd976c925b555f69c1,24,2,3,2,NJ,1,1,1,3,3,3,2,3,3,3,3,4,4,1,3,1,1,4,1,1,1,1,,7,5,7,7,3,2,2,2,2,2,,3,3,2,3,1,,2,1,3,3,2,1,2,3,2,1,,2,0,1,0,1,1,0,1,0,0,1,2,0,2,0,1,0,2,0,0,0,,3,6,6,5,3,3,4,5,7,5,,1,3,4,3,1,,2,4,2,4,
413,3,114,5dd5545b82a52750cb64997c,34,2,2,2,NJ,2,1,3,3,3,4,3,4,3,1,3,3,4,2,3,1,1,3,3,2,1,2,,7,7,7,7,2,2,2,2,2,2,,5,5,2,3,3,,2,2,2,2,3,1,1,3,2,1,,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,2,1,1,4,4,4,5,7,3,4,,3,3,3,3,1,,1,1,1,4,
458,4,8,5e3b4bcdf9b8a236bf5f7613,18,1,2,2,NJ,2,1,1,3,3,3,1,3,3,1,3,1,3,1,1,1,1,4,1,1,1,3,,7,3,7,5,3,2,1,1,2,1,,3,4,3,3,3,,2,2,2,3,3,1,3,3,2,1,,1,1,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,4,4,3,5,4,4,4,5,5,5,,4,4,2,3,2,,3,2,1,4,
467,4,18,5cedc6a0af7838001999ab96,21,2,2,2,NJ,3,1,1,3,3,3,3,3,3,1,3,2,3,1,1,1,1,3,1,1,1,1,,7,7,6,7,3,2,1,1,2,1,,4,4,1,3,3,,2,3,3,2,2,3,2,1,2,2,,2,2,1,0,2,1,0,2,1,1,1,1,1,1,0,1,1,2,0,0,0,,3,3,2,6,4,4,4,4,4,4,,3,3,4,3,1,,3,2,1,4,
